"TIME","GEO","UNIT","TENURE","C_BIRTH","SEX","AGE","Value","Flag and Footnotes"
"2019","Euro area - 19 countries  (from 2015)","Percentage","Owner","Foreign country","Females","18 years or over","42.6",""
"2019","Euro area - 19 countries  (from 2015)","Percentage","Owner","Reporting country","Males","18 years or over","70.8",""
"2019","Euro area - 19 countries  (from 2015)","Percentage","Owner","Reporting country","Females","18 years or over","69.3",""
"2019","Euro area - 19 countries  (from 2015)","Percentage","Tenant","EU27 countries (from 2020) except reporting country","Males","18 years or over","53.1","e"
"2019","Euro area - 19 countries  (from 2015)","Percentage","Tenant","EU27 countries (from 2020) except reporting country","Females","18 years or over","52.6","e"
"2019","Euro area - 19 countries  (from 2015)","Percentage","Tenant","EU28 countries (2013-2020) except reporting country","Males","18 years or over","51.3","e"
"2019","Euro area - 19 countries  (from 2015)","Percentage","Tenant","EU28 countries (2013-2020) except reporting country","Females","18 years or over","51.4","e"
"2019","Euro area - 19 countries  (from 2015)","Percentage","Tenant","EU27 countries (2007-2013) except reporting country","Males","18 years or over",":",""
"2019","Euro area - 19 countries  (from 2015)","Percentage","Tenant","EU27 countries (2007-2013) except reporting country","Females","18 years or over",":",""
"2019","Euro area - 19 countries  (from 2015)","Percentage","Tenant","Non-EU27 countries (from 2020) nor reporting country","Males","18 years or over","65.0","e"
"2019","Euro area - 19 countries  (from 2015)","Percentage","Tenant","Non-EU27 countries (from 2020) nor reporting country","Females","18 years or over","59.9","e"
"2019","Euro area - 19 countries  (from 2015)","Percentage","Tenant","Non-EU28 countries (2013-2020) nor reporting country","Males","18 years or over","66.4","e"
"2019","Euro area - 19 countries  (from 2015)","Percentage","Tenant","Non-EU28 countries (2013-2020) nor reporting country","Females","18 years or over","60.9","e"
"2019","Euro area - 19 countries  (from 2015)","Percentage","Tenant","Non-EU27 countries (2007-2013) nor reporting country","Males","18 years or over",":",""
"2019","Euro area - 19 countries  (from 2015)","Percentage","Tenant","Non-EU27 countries (2007-2013) nor reporting country","Females","18 years or over",":",""
"2019","Euro area - 19 countries  (from 2015)","Percentage","Tenant","Foreign country","Males","18 years or over","61.1",""
"2019","Euro area - 19 countries  (from 2015)","Percentage","Tenant","Foreign country","Females","18 years or over","57.4",""
"2019","Euro area - 19 countries  (from 2015)","Percentage","Tenant","Reporting country","Males","18 years or over","29.2",""
"2019","Euro area - 19 countries  (from 2015)","Percentage","Tenant","Reporting country","Females","18 years or over","30.7",""
"2019","Euro area - 18 countries (2014)","Percentage","Owner","EU27 countries (from 2020) except reporting country","Males","18 years or over","46.9","e"
"2019","Euro area - 18 countries (2014)","Percentage","Owner","EU27 countries (from 2020) except reporting country","Females","18 years or over","47.3","e"
"2019","Euro area - 18 countries (2014)","Percentage","Owner","EU28 countries (2013-2020) except reporting country","Males","18 years or over","48.6","e"
"2019","Euro area - 18 countries (2014)","Percentage","Owner","EU28 countries (2013-2020) except reporting country","Females","18 years or over","48.6","e"
"2019","Euro area - 18 countries (2014)","Percentage","Owner","EU27 countries (2007-2013) except reporting country","Males","18 years or over",":",""
"2019","Euro area - 18 countries (2014)","Percentage","Owner","EU27 countries (2007-2013) except reporting country","Females","18 years or over",":",""
"2019","Euro area - 18 countries (2014)","Percentage","Owner","Non-EU27 countries (from 2020) nor reporting country","Males","18 years or over","34.7","e"
"2019","Euro area - 18 countries (2014)","Percentage","Owner","Non-EU27 countries (from 2020) nor reporting country","Females","18 years or over","39.7","e"
"2019","Euro area - 18 countries (2014)","Percentage","Owner","Non-EU28 countries (2013-2020) nor reporting country","Males","18 years or over","33.3","e"
"2019","Euro area - 18 countries (2014)","Percentage","Owner","Non-EU28 countries (2013-2020) nor reporting country","Females","18 years or over","38.7","e"
"2019","Euro area - 18 countries (2014)","Percentage","Owner","Non-EU27 countries (2007-2013) nor reporting country","Males","18 years or over",":",""
"2019","Euro area - 18 countries (2014)","Percentage","Owner","Non-EU27 countries (2007-2013) nor reporting country","Females","18 years or over",":",""
"2019","Euro area - 18 countries (2014)","Percentage","Owner","Foreign country","Males","18 years or over","38.7",""
"2019","Euro area - 18 countries (2014)","Percentage","Owner","Foreign country","Females","18 years or over","42.4",""
"2019","Euro area - 18 countries (2014)","Percentage","Owner","Reporting country","Males","18 years or over","70.6",""
"2019","Euro area - 18 countries (2014)","Percentage","Owner","Reporting country","Females","18 years or over","69.1",""
"2019","Euro area - 18 countries (2014)","Percentage","Tenant","EU27 countries (from 2020) except reporting country","Males","18 years or over","53.1","e"
"2019","Euro area - 18 countries (2014)","Percentage","Tenant","EU27 countries (from 2020) except reporting country","Females","18 years or over","52.7","e"
"2019","Euro area - 18 countries (2014)","Percentage","Tenant","EU28 countries (2013-2020) except reporting country","Males","18 years or over","51.4","e"
"2019","Euro area - 18 countries (2014)","Percentage","Tenant","EU28 countries (2013-2020) except reporting country","Females","18 years or over","51.4","e"
"2019","Euro area - 18 countries (2014)","Percentage","Tenant","EU27 countries (2007-2013) except reporting country","Males","18 years or over",":",""
"2019","Euro area - 18 countries (2014)","Percentage","Tenant","EU27 countries (2007-2013) except reporting country","Females","18 years or over",":",""
"2019","Euro area - 18 countries (2014)","Percentage","Tenant","Non-EU27 countries (from 2020) nor reporting country","Males","18 years or over","65.3","e"
"2019","Euro area - 18 countries (2014)","Percentage","Tenant","Non-EU27 countries (from 2020) nor reporting country","Females","18 years or over","60.3","e"
"2019","Euro area - 18 countries (2014)","Percentage","Tenant","Non-EU28 countries (2013-2020) nor reporting country","Males","18 years or over","66.7","e"
"2019","Euro area - 18 countries (2014)","Percentage","Tenant","Non-EU28 countries (2013-2020) nor reporting country","Females","18 years or over","61.3","e"
"2019","Euro area - 18 countries (2014)","Percentage","Tenant","Non-EU27 countries (2007-2013) nor reporting country","Males","18 years or over",":",""
"2019","Euro area - 18 countries (2014)","Percentage","Tenant","Non-EU27 countries (2007-2013) nor reporting country","Females","18 years or over",":",""
"2019","Euro area - 18 countries (2014)","Percentage","Tenant","Foreign country","Males","18 years or over","61.3",""
"2019","Euro area - 18 countries (2014)","Percentage","Tenant","Foreign country","Females","18 years or over","57.6",""
"2019","Euro area - 18 countries (2014)","Percentage","Tenant","Reporting country","Males","18 years or over","29.4",""
"2019","Euro area - 18 countries (2014)","Percentage","Tenant","Reporting country","Females","18 years or over","30.9",""
"2019","Belgium","Percentage","Owner","EU27 countries (from 2020) except reporting country","Males","18 years or over","55.0","b"
"2019","Belgium","Percentage","Owner","EU27 countries (from 2020) except reporting country","Females","18 years or over","55.6","b"
"2019","Belgium","Percentage","Owner","EU28 countries (2013-2020) except reporting country","Males","18 years or over","55.6","b"
"2019","Belgium","Percentage","Owner","EU28 countries (2013-2020) except reporting country","Females","18 years or over","56.5","b"
"2019","Belgium","Percentage","Owner","EU27 countries (2007-2013) except reporting country","Males","18 years or over",":",""
"2019","Belgium","Percentage","Owner","EU27 countries (2007-2013) except reporting country","Females","18 years or over",":",""
"2019","Belgium","Percentage","Owner","Non-EU27 countries (from 2020) nor reporting country","Males","18 years or over","36.6","b"
"2019","Belgium","Percentage","Owner","Non-EU27 countries (from 2020) nor reporting country","Females","18 years or over","41.1","b"
"2019","Belgium","Percentage","Owner","Non-EU28 countries (2013-2020) nor reporting country","Males","18 years or over","35.8","b"
"2019","Belgium","Percentage","Owner","Non-EU28 countries (2013-2020) nor reporting country","Females","18 years or over","40.0","b"
"2019","Belgium","Percentage","Owner","Non-EU27 countries (2007-2013) nor reporting country","Males","18 years or over",":",""
"2019","Belgium","Percentage","Owner","Non-EU27 countries (2007-2013) nor reporting country","Females","18 years or over",":",""
"2019","Belgium","Percentage","Owner","Foreign country","Males","18 years or over","44.3","b"
"2019","Belgium","Percentage","Owner","Foreign country","Females","18 years or over","47.3","b"
"2019","Belgium","Percentage","Owner","Reporting country","Males","18 years or over","77.8","b"
"2019","Belgium","Percentage","Owner","Reporting country","Females","18 years or over","76.4","b"
"2019","Belgium","Percentage","Tenant","EU27 countries (from 2020) except reporting country","Males","18 years or over","45.0","b"
"2019","Belgium","Percentage","Tenant","EU27 countries (from 2020) except reporting country","Females","18 years or over","44.4","b"
"2019","Belgium","Percentage","Tenant","EU28 countries (2013-2020) except reporting country","Males","18 years or over","44.4","b"
"2019","Belgium","Percentage","Tenant","EU28 countries (2013-2020) except reporting country","Females","18 years or over","43.5","b"
"2019","Belgium","Percentage","Tenant","EU27 countries (2007-2013) except reporting country","Males","18 years or over",":",""
"2019","Belgium","Percentage","Tenant","EU27 countries (2007-2013) except reporting country","Females","18 years or over",":",""
"2019","Belgium","Percentage","Tenant","Non-EU27 countries (from 2020) nor reporting country","Males","18 years or over","63.4","b"
"2019","Belgium","Percentage","Tenant","Non-EU27 countries (from 2020) nor reporting country","Females","18 years or over","58.9","b"
"2019","Belgium","Percentage","Tenant","Non-EU28 countries (2013-2020) nor reporting country","Males","18 years or over","64.2","b"
"2019","Belgium","Percentage","Tenant","Non-EU28 countries (2013-2020) nor reporting country","Females","18 years or over","60.0","b"
"2019","Belgium","Percentage","Tenant","Non-EU27 countries (2007-2013) nor reporting country","Males","18 years or over",":",""
"2019","Belgium","Percentage","Tenant","Non-EU27 countries (2007-2013) nor reporting country","Females","18 years or over",":",""
"2019","Belgium","Percentage","Tenant","Foreign country","Males","18 years or over","55.7","b"
"2019","Belgium","Percentage","Tenant","Foreign country","Females","18 years or over","52.7","b"
"2019","Belgium","Percentage","Tenant","Reporting country","Males","18 years or over","22.2","b"
"2019","Belgium","Percentage","Tenant","Reporting country","Females","18 years or over","23.6","b"
"2019","Bulgaria","Percentage","Owner","EU27 countries (from 2020) except reporting country","Males","18 years or over",":","u"
"2019","Bulgaria","Percentage","Owner","EU27 countries (from 2020) except reporting country","Females","18 years or over",":","u"
"2019","Bulgaria","Percentage","Owner","EU28 countries (2013-2020) except reporting country","Males","18 years or over",":","u"
"2019","Bulgaria","Percentage","Owner","EU28 countries (2013-2020) except reporting country","Females","18 years or over",":","u"
"2019","Bulgaria","Percentage","Owner","EU27 countries (2007-2013) except reporting country","Males","18 years or over",":",""
"2019","Bulgaria","Percentage","Owner","EU27 countries (2007-2013) except reporting country","Females","18 years or over",":",""
"2019","Bulgaria","Percentage","Owner","Non-EU27 countries (from 2020) nor reporting country","Males","18 years or over",":","u"
"2019","Bulgaria","Percentage","Owner","Non-EU27 countries (from 2020) nor reporting country","Females","18 years or over","63.0","u"
"2019","Bulgaria","Percentage","Owner","Non-EU28 countries (2013-2020) nor reporting country","Males","18 years or over",":","u"
"2019","Bulgaria","Percentage","Owner","Non-EU28 countries (2013-2020) nor reporting country","Females","18 years or over","62.5","u"
"2019","Bulgaria","Percentage","Owner","Non-EU27 countries (2007-2013) nor reporting country","Males","18 years or over",":",""
"2019","Bulgaria","Percentage","Owner","Non-EU27 countries (2007-2013) nor reporting country","Females","18 years or over",":",""
"2019","Bulgaria","Percentage","Owner","Foreign country","Males","18 years or over","34.9","u"
"2019","Bulgaria","Percentage","Owner","Foreign country","Females","18 years or over","66.9",""
"2019","Bulgaria","Percentage","Owner","Reporting country","Males","18 years or over","85.8",""
"2019","Bulgaria","Percentage","Owner","Reporting country","Females","18 years or over","85.2",""
"2019","Bulgaria","Percentage","Tenant","EU27 countries (from 2020) except reporting country","Males","18 years or over",":","u"
"2019","Bulgaria","Percentage","Tenant","EU27 countries (from 2020) except reporting country","Females","18 years or over",":","u"
"2019","Bulgaria","Percentage","Tenant","EU28 countries (2013-2020) except reporting country","Males","18 years or over",":","u"
"2019","Bulgaria","Percentage","Tenant","EU28 countries (2013-2020) except reporting country","Females","18 years or over",":","u"
"2019","Bulgaria","Percentage","Tenant","EU27 countries (2007-2013) except reporting country","Males","18 years or over",":",""
