"TIME","GEO","UNIT","TENURE","CITIZEN","SEX","AGE","Value","Flag and Footnotes"
"2019","Euro area - 19 countries  (from 2015)","Percentage","Owner","Foreign country","Females","18 years or over","32.8","e"
"2019","Euro area - 19 countries  (from 2015)","Percentage","Owner","Reporting country","Males","18 years or over","69.9",""
"2019","Euro area - 19 countries  (from 2015)","Percentage","Owner","Reporting country","Females","18 years or over","68.4",""
"2019","Euro area - 19 countries  (from 2015)","Percentage","Tenant","EU27 countries (from 2020) except reporting country","Males","18 years or over","63.9","e"
"2019","Euro area - 19 countries  (from 2015)","Percentage","Tenant","EU27 countries (from 2020) except reporting country","Females","18 years or over","61.7","e"
"2019","Euro area - 19 countries  (from 2015)","Percentage","Tenant","EU28 countries (2013-2020) except reporting country","Males","18 years or over","61.3","e"
"2019","Euro area - 19 countries  (from 2015)","Percentage","Tenant","EU28 countries (2013-2020) except reporting country","Females","18 years or over","60.1","e"
"2019","Euro area - 19 countries  (from 2015)","Percentage","Tenant","EU27 countries (2007-2013) except reporting country","Males","18 years or over",":",""
"2019","Euro area - 19 countries  (from 2015)","Percentage","Tenant","EU27 countries (2007-2013) except reporting country","Females","18 years or over",":",""
"2019","Euro area - 19 countries  (from 2015)","Percentage","Tenant","Non-EU27 countries (from 2020) nor reporting country","Males","18 years or over","78.0","e"
"2019","Euro area - 19 countries  (from 2015)","Percentage","Tenant","Non-EU27 countries (from 2020) nor reporting country","Females","18 years or over","70.8","e"
"2019","Euro area - 19 countries  (from 2015)","Percentage","Tenant","Non-EU28 countries (2013-2020) nor reporting country","Males","18 years or over","80.5","e"
"2019","Euro area - 19 countries  (from 2015)","Percentage","Tenant","Non-EU28 countries (2013-2020) nor reporting country","Females","18 years or over","72.3","e"
"2019","Euro area - 19 countries  (from 2015)","Percentage","Tenant","Non-EU27 countries (2007-2013) nor reporting country","Males","18 years or over",":",""
"2019","Euro area - 19 countries  (from 2015)","Percentage","Tenant","Non-EU27 countries (2007-2013) nor reporting country","Females","18 years or over",":",""
"2019","Euro area - 19 countries  (from 2015)","Percentage","Tenant","Foreign country","Males","18 years or over","72.5","e"
"2019","Euro area - 19 countries  (from 2015)","Percentage","Tenant","Foreign country","Females","18 years or over","67.2","e"
"2019","Euro area - 19 countries  (from 2015)","Percentage","Tenant","Reporting country","Males","18 years or over","30.1",""
"2019","Euro area - 19 countries  (from 2015)","Percentage","Tenant","Reporting country","Females","18 years or over","31.6",""
"2019","Euro area - 18 countries (2014)","Percentage","Owner","EU27 countries (from 2020) except reporting country","Males","18 years or over","36.1","e"
"2019","Euro area - 18 countries (2014)","Percentage","Owner","EU27 countries (from 2020) except reporting country","Females","18 years or over","38.3","e"
"2019","Euro area - 18 countries (2014)","Percentage","Owner","EU28 countries (2013-2020) except reporting country","Males","18 years or over","38.7","e"
"2019","Euro area - 18 countries (2014)","Percentage","Owner","EU28 countries (2013-2020) except reporting country","Females","18 years or over","39.9","e"
"2019","Euro area - 18 countries (2014)","Percentage","Owner","EU27 countries (2007-2013) except reporting country","Males","18 years or over",":",""
"2019","Euro area - 18 countries (2014)","Percentage","Owner","EU27 countries (2007-2013) except reporting country","Females","18 years or over",":",""
"2019","Euro area - 18 countries (2014)","Percentage","Owner","Non-EU27 countries (from 2020) nor reporting country","Males","18 years or over","21.9","e"
"2019","Euro area - 18 countries (2014)","Percentage","Owner","Non-EU27 countries (from 2020) nor reporting country","Females","18 years or over","29.0","e"
"2019","Euro area - 18 countries (2014)","Percentage","Owner","Non-EU28 countries (2013-2020) nor reporting country","Males","18 years or over","19.4","e"
"2019","Euro area - 18 countries (2014)","Percentage","Owner","Non-EU28 countries (2013-2020) nor reporting country","Females","18 years or over","27.6","e"
"2019","Euro area - 18 countries (2014)","Percentage","Owner","Non-EU27 countries (2007-2013) nor reporting country","Males","18 years or over",":",""
"2019","Euro area - 18 countries (2014)","Percentage","Owner","Non-EU27 countries (2007-2013) nor reporting country","Females","18 years or over",":",""
"2019","Euro area - 18 countries (2014)","Percentage","Owner","Foreign country","Males","18 years or over","27.4","e"
"2019","Euro area - 18 countries (2014)","Percentage","Owner","Foreign country","Females","18 years or over","32.7","e"
"2019","Euro area - 18 countries (2014)","Percentage","Owner","Reporting country","Males","18 years or over","69.8",""
"2019","Euro area - 18 countries (2014)","Percentage","Owner","Reporting country","Females","18 years or over","68.2",""
"2019","Euro area - 18 countries (2014)","Percentage","Tenant","EU27 countries (from 2020) except reporting country","Males","18 years or over","63.9","e"
"2019","Euro area - 18 countries (2014)","Percentage","Tenant","EU27 countries (from 2020) except reporting country","Females","18 years or over","61.7","e"
"2019","Euro area - 18 countries (2014)","Percentage","Tenant","EU28 countries (2013-2020) except reporting country","Males","18 years or over","61.3","e"
"2019","Euro area - 18 countries (2014)","Percentage","Tenant","EU28 countries (2013-2020) except reporting country","Females","18 years or over","60.1","e"
"2019","Euro area - 18 countries (2014)","Percentage","Tenant","EU27 countries (2007-2013) except reporting country","Males","18 years or over",":",""
"2019","Euro area - 18 countries (2014)","Percentage","Tenant","EU27 countries (2007-2013) except reporting country","Females","18 years or over",":",""
"2019","Euro area - 18 countries (2014)","Percentage","Tenant","Non-EU27 countries (from 2020) nor reporting country","Males","18 years or over","78.1","e"
"2019","Euro area - 18 countries (2014)","Percentage","Tenant","Non-EU27 countries (from 2020) nor reporting country","Females","18 years or over","71.0","e"
"2019","Euro area - 18 countries (2014)","Percentage","Tenant","Non-EU28 countries (2013-2020) nor reporting country","Males","18 years or over","80.6","e"
"2019","Euro area - 18 countries (2014)","Percentage","Tenant","Non-EU28 countries (2013-2020) nor reporting country","Females","18 years or over","72.4","e"
"2019","Euro area - 18 countries (2014)","Percentage","Tenant","Non-EU27 countries (2007-2013) nor reporting country","Males","18 years or over",":",""
"2019","Euro area - 18 countries (2014)","Percentage","Tenant","Non-EU27 countries (2007-2013) nor reporting country","Females","18 years or over",":",""
"2019","Euro area - 18 countries (2014)","Percentage","Tenant","Foreign country","Males","18 years or over","72.6","e"
"2019","Euro area - 18 countries (2014)","Percentage","Tenant","Foreign country","Females","18 years or over","67.3","e"
"2019","Euro area - 18 countries (2014)","Percentage","Tenant","Reporting country","Males","18 years or over","30.2",""
"2019","Euro area - 18 countries (2014)","Percentage","Tenant","Reporting country","Females","18 years or over","31.8",""
"2019","Belgium","Percentage","Owner","EU27 countries (from 2020) except reporting country","Males","18 years or over","50.0","b"
"2019","Belgium","Percentage","Owner","EU27 countries (from 2020) except reporting country","Females","18 years or over","50.8","b"
"2019","Belgium","Percentage","Owner","EU28 countries (2013-2020) except reporting country","Males","18 years or over","50.8","b"
"2019","Belgium","Percentage","Owner","EU28 countries (2013-2020) except reporting country","Females","18 years or over","51.8","b"
"2019","Belgium","Percentage","Owner","EU27 countries (2007-2013) except reporting country","Males","18 years or over",":",""
"2019","Belgium","Percentage","Owner","EU27 countries (2007-2013) except reporting country","Females","18 years or over",":",""
"2019","Belgium","Percentage","Owner","Non-EU27 countries (from 2020) nor reporting country","Males","18 years or over","28.9","b"
"2019","Belgium","Percentage","Owner","Non-EU27 countries (from 2020) nor reporting country","Females","18 years or over","28.3","b"
"2019","Belgium","Percentage","Owner","Non-EU28 countries (2013-2020) nor reporting country","Males","18 years or over","27.1","b"
"2019","Belgium","Percentage","Owner","Non-EU28 countries (2013-2020) nor reporting country","Females","18 years or over","25.8","b"
"2019","Belgium","Percentage","Owner","Non-EU27 countries (2007-2013) nor reporting country","Males","18 years or over",":",""
"2019","Belgium","Percentage","Owner","Non-EU27 countries (2007-2013) nor reporting country","Females","18 years or over",":",""
"2019","Belgium","Percentage","Owner","Foreign country","Males","18 years or over","41.2","b"
"2019","Belgium","Percentage","Owner","Foreign country","Females","18 years or over","41.8","b"
"2019","Belgium","Percentage","Owner","Reporting country","Males","18 years or over","76.3","b"
"2019","Belgium","Percentage","Owner","Reporting country","Females","18 years or over","74.7","b"
"2019","Belgium","Percentage","Tenant","EU27 countries (from 2020) except reporting country","Males","18 years or over","50.0","b"
"2019","Belgium","Percentage","Tenant","EU27 countries (from 2020) except reporting country","Females","18 years or over","49.2","b"
"2019","Belgium","Percentage","Tenant","EU28 countries (2013-2020) except reporting country","Males","18 years or over","49.2","b"
"2019","Belgium","Percentage","Tenant","EU28 countries (2013-2020) except reporting country","Females","18 years or over","48.2","b"
"2019","Belgium","Percentage","Tenant","EU27 countries (2007-2013) except reporting country","Males","18 years or over",":",""
"2019","Belgium","Percentage","Tenant","EU27 countries (2007-2013) except reporting country","Females","18 years or over",":",""
"2019","Belgium","Percentage","Tenant","Non-EU27 countries (from 2020) nor reporting country","Males","18 years or over","71.1","b"
"2019","Belgium","Percentage","Tenant","Non-EU27 countries (from 2020) nor reporting country","Females","18 years or over","71.7","b"
"2019","Belgium","Percentage","Tenant","Non-EU28 countries (2013-2020) nor reporting country","Males","18 years or over","72.9","b"
"2019","Belgium","Percentage","Tenant","Non-EU28 countries (2013-2020) nor reporting country","Females","18 years or over","74.2","b"
"2019","Belgium","Percentage","Tenant","Non-EU27 countries (2007-2013) nor reporting country","Males","18 years or over",":",""
"2019","Belgium","Percentage","Tenant","Non-EU27 countries (2007-2013) nor reporting country","Females","18 years or over",":",""
"2019","Belgium","Percentage","Tenant","Foreign country","Males","18 years or over","58.8","b"
"2019","Belgium","Percentage","Tenant","Foreign country","Females","18 years or over","58.2","b"
"2019","Belgium","Percentage","Tenant","Reporting country","Males","18 years or over","23.7","b"
"2019","Belgium","Percentage","Tenant","Reporting country","Females","18 years or over","25.3","b"
"2019","Bulgaria","Percentage","Owner","EU27 countries (from 2020) except reporting country","Males","18 years or over",":","u"
"2019","Bulgaria","Percentage","Owner","EU27 countries (from 2020) except reporting country","Females","18 years or over",":","u"
"2019","Bulgaria","Percentage","Owner","EU28 countries (2013-2020) except reporting country","Males","18 years or over",":","u"
"2019","Bulgaria","Percentage","Owner","EU28 countries (2013-2020) except reporting country","Females","18 years or over",":","u"
"2019","Bulgaria","Percentage","Owner","EU27 countries (2007-2013) except reporting country","Males","18 years or over",":",""
"2019","Bulgaria","Percentage","Owner","EU27 countries (2007-2013) except reporting country","Females","18 years or over",":",""
"2019","Bulgaria","Percentage","Owner","Non-EU27 countries (from 2020) nor reporting country","Males","18 years or over",":","u"
"2019","Bulgaria","Percentage","Owner","Non-EU27 countries (from 2020) nor reporting country","Females","18 years or over","59.5","u"
"2019","Bulgaria","Percentage","Owner","Non-EU28 countries (2013-2020) nor reporting country","Males","18 years or over",":","u"
"2019","Bulgaria","Percentage","Owner","Non-EU28 countries (2013-2020) nor reporting country","Females","18 years or over","58.9","u"
"2019","Bulgaria","Percentage","Owner","Non-EU27 countries (2007-2013) nor reporting country","Males","18 years or over",":",""
"2019","Bulgaria","Percentage","Owner","Non-EU27 countries (2007-2013) nor reporting country","Females","18 years or over",":",""
"2019","Bulgaria","Percentage","Owner","Foreign country","Males","18 years or over","40.5","u"
"2019","Bulgaria","Percentage","Owner","Foreign country","Females","18 years or over","65.3","u"
"2019","Bulgaria","Percentage","Owner","Reporting country","Males","18 years or over","85.8",""
"2019","Bulgaria","Percentage","Owner","Reporting country","Females","18 years or over","85.1",""
"2019","Bulgaria","Percentage","Tenant","EU27 countries (from 2020) except reporting country","Males","18 years or over",":","u"
"2019","Bulgaria","Percentage","Tenant","EU27 countries (from 2020) except reporting country","Females","18 years or over",":","u"
"2019","Bulgaria","Percentage","Tenant","EU28 countries (2013-2020) except reporting country","Males","18 years or over",":","u"
"2019","Bulgaria","Percentage","Tenant","EU28 countries (2013-2020) except reporting country","Females","18 years or over",":","u"
"2019","Bulgaria","Percentage","Tenant","EU27 countries (2007-2013) except reporting country","Males","18 years or over",":",""
